,날짜,use_start_lng,use_start_lat,최저기온(°C),최고기온(°C),강수유무,주간/주말,대여자수
3131,1215,127.262571,36.479048,13.0,18.0,1,1,5.54
1150,1215,127.261899,36.508227,13.0,18.0,1,1,22.58
3152,1215,127.249472,36.490763,13.0,18.0,1,1,1.02
1157,1215,127.264454,36.52787,13.0,18.0,1,1,9.77
3040,1215,127.287767,36.513758,13.0,18.0,1,1,1.2
1262,1215,127.280487,36.475127,13.0,18.0,1,1,9.49
3145,1215,127.250133,36.489253,13.0,18.0,1,1,14.47
1164,1215,127.2666,36.489121,13.0,18.0,1,1,26.41
3047,1215,127.303269,36.49542,13.0,18.0,1,1,5.8
1171,1215,127.261328,36.488689,13.0,18.0,1,1,28.02
3348,1215,127.264713,36.499512,13.0,18.0,1,1,21.9
1416,1215,127.259256,36.514773,13.0,18.0,1,1,16.82
1381,1215,127.250973,36.504884,13.0,18.0,1,1,3.03
954,1215,127.25736,36.488186,13.0,18.0,1,1,1.47
1367,1215,127.247137,36.499098,13.0,18.0,1,1,2.61
3390,1215,127.261554,36.507543,13.0,18.0,1,1,23.92
961,1215,127.26063,36.483176,13.0,18.0,1,1,21.23
1017,1215,127.269667,36.492533,13.0,18.0,1,1,19.9
1395,1215,127.245669,36.514281,13.0,18.0,1,1,1.48
912,1215,127.256992,36.487081,13.0,18.0,1,1,12.05
1430,1215,127.270002,36.504864,13.0,18.0,1,1,27.89
3341,1215,127.259943,36.497628,13.0,18.0,1,1,36.07
1360,1215,127.239665,36.510333,13.0,18.0,1,1,2.19
1423,1215,127.264788,36.511118,13.0,18.0,1,1,15.53
3292,1215,127.28775,36.479902,13.0,18.0,1,1,-3.52
3383,1215,127.251225,36.484847,13.0,18.0,1,1,5.1
1402,1215,127.251742,36.516766,13.0,18.0,1,1,0.77
3600,1215,127.29052,36.477336,13.0,18.0,1,1,27.74
3355,1215,127.255454,36.513898,13.0,18.0,1,1,5.2
919,1215,127.253168,36.488107,13.0,18.0,1,1,5.57
3299,1215,127.295566,36.479504,13.0,18.0,1,1,6.31
1010,1215,127.258866,36.485572,13.0,18.0,1,1,4.89
3320,1215,127.297137,36.482649,13.0,18.0,1,1,10.63
975,1215,127.253183,36.511586,13.0,18.0,1,1,1.14
2893,1215,127.285131,36.475025,13.0,18.0,1,1,7.65
3362,1215,127.250021,36.482426,13.0,18.0,1,1,9.6
3369,1215,127.255562,36.484743,13.0,18.0,1,1,5.16
1388,1215,127.247855,36.511842,13.0,18.0,1,1,21.67
2921,1215,127.246996,36.489914,13.0,18.0,1,1,6.26
1136,1215,127.322189,36.498194,13.0,18.0,1,1,4.56
982,1215,127.272159,36.501506,13.0,18.0,1,1,2.15
2928,1215,127.313054,36.497527,13.0,18.0,1,1,7.95
2949,1215,127.236325,36.500387,13.0,18.0,1,1,4.78
2935,1215,127.282393,36.474437,13.0,18.0,1,1,14.75
1003,1215,127.250585,36.484933,13.0,18.0,1,1,1.1
2942,1215,127.252117,36.517449,13.0,18.0,1,1,0.82
2907,1215,127.245976,36.509827,13.0,18.0,1,1,22.41
3306,1215,127.243222,36.496011,13.0,18.0,1,1,16.14
3327,1215,127.262704,36.495181,13.0,18.0,1,1,25.01
3173,1215,127.237259,36.506298,13.0,18.0,1,1,0.93
1283,1215,127.251569,36.480223,13.0,18.0,1,1,-0.09
3397,1215,127.242918,36.494065,13.0,18.0,1,1,6.72
1115,1215,127.267166,36.525831,13.0,18.0,1,1,2.45
3012,1215,127.24453,36.519017,13.0,18.0,1,1,2.72
3187,1215,127.237042,36.502942,13.0,18.0,1,1,2.54
1290,1215,127.253073,36.484625,13.0,18.0,1,1,6.3
1304,1215,127.245049,36.494615,13.0,18.0,1,1,2.68
1122,1215,127.290782,36.594882,13.0,18.0,1,1,8.05
1073,1215,127.260959,36.509331,13.0,18.0,1,1,28.69
1325,1215,127.237998,36.504463,13.0,18.0,1,1,3.43
3278,1215,127.26201,36.504531,13.0,18.0,1,1,22.29
1031,1215,127.294963,36.602172,13.0,18.0,1,1,7.84
1353,1215,127.241418,36.517565,13.0,18.0,1,1,4.16
2956,1215,127.311827,36.497844,13.0,18.0,1,1,33.26
1346,1215,127.232677,36.518663,13.0,18.0,1,1,0.43
3271,1215,127.26414,36.510086,13.0,18.0,1,1,12.66
1038,1215,127.234777,36.504293,13.0,18.0,1,1,5.32
1297,1215,127.251418,36.487309,13.0,18.0,1,1,8.33
3194,1215,127.237027,36.520219,13.0,18.0,1,1,1.39
1108,1215,127.259974,36.515383,13.0,18.0,1,1,0.93
3201,1215,127.239129,36.51541,13.0,18.0,1,1,3.01
3971,1215,127.264262,36.519649,13.0,18.0,1,1,3.49
905,1215,127.261558,36.481014,13.0,18.0,1,1,15.52
2151,1215,127.252734,36.487647,13.0,18.0,1,1,4.14
3243,1215,127.250768,36.514231,13.0,18.0,1,1,0.01
1318,1215,127.248717,36.498982,13.0,18.0,1,1,2.88
2991,1215,127.256688,36.499785,13.0,18.0,1,1,25.81
3222,1215,127.251003,36.501881,13.0,18.0,1,1,9.3
2963,1215,127.284106,36.497816,13.0,18.0,1,1,2.99
1087,1215,127.264161,36.516144,13.0,18.0,1,1,14.07
3215,1215,127.248263,36.50198,13.0,18.0,1,1,18.41
1094,1215,127.258063,36.503066,13.0,18.0,1,1,8.11
2998,1215,127.271626,36.527208,13.0,18.0,1,1,3.76
3208,1215,127.241406,36.503886,13.0,18.0,1,1,4.1
1080,1215,127.249288,36.483121,13.0,18.0,1,1,3.39
1101,1215,127.241161,36.519924,13.0,18.0,1,1,4.19
3005,1215,127.262608,36.491181,13.0,18.0,1,1,10.04
1311,1215,127.249278,36.494827,13.0,18.0,1,1,11.82
324,1215,127.260075,36.511757,13.0,18.0,1,1,13.58
3264,1215,127.264529,36.513549,13.0,18.0,1,1,11.39
1045,1215,127.309124,36.497413,13.0,18.0,1,1,9.85
3110,1215,127.276106,36.472293,13.0,18.0,1,1,11.5
1199,1215,127.249105,36.502287,13.0,18.0,1,1,11.91
1178,1215,127.306277,36.495141,13.0,18.0,1,1,12.2
1241,1215,127.297858,36.482487,13.0,18.0,1,1,4.63
3103,1215,127.307027,36.482323,13.0,18.0,1,1,6.26
1234,1215,127.281104,36.477518,13.0,18.0,1,1,4.2
1206,1215,127.321965,36.497709,13.0,18.0,1,1,14.58
3075,1215,127.289038,36.47895,13.0,18.0,1,1,20.94
3096,1215,127.301857,36.486763,13.0,18.0,1,1,1.8
1213,1215,127.325279,36.496456,13.0,18.0,1,1,5.24
1227,1215,127.25492,36.499012,13.0,18.0,1,1,15.69
3089,1215,127.298764,36.483792,13.0,18.0,1,1,2.78
1220,1215,127.267659,36.527004,13.0,18.0,1,1,1.76
3068,1215,127.249781,36.491616,13.0,18.0,1,1,9.12
3180,1215,127.229697,36.513094,13.0,18.0,1,1,1.96
1192,1215,127.310773,36.494962,13.0,18.0,1,1,2.14
3117,1215,127.273195,36.470563,13.0,18.0,1,1,1.7
3061,1215,127.28333,36.486524,13.0,18.0,1,1,-1.34
1248,1215,127.235896,36.499667,13.0,18.0,1,1,3.27
3257,1215,127.262992,36.515996,13.0,18.0,1,1,3.83
1052,1215,127.313487,36.498583,13.0,18.0,1,1,8.0
2970,1215,127.301503,36.489072,13.0,18.0,1,1,6.71
3250,1215,127.256407,36.518883,13.0,18.0,1,1,3.13
1059,1215,127.328621,36.499711,13.0,18.0,1,1,4.93
1332,1215,127.231786,36.507032,13.0,18.0,1,1,3.72
2977,1215,127.267491,36.527971,13.0,18.0,1,1,2.15
2984,1215,127.301668,36.484908,13.0,18.0,1,1,14.07
1066,1215,127.259114,36.517504,13.0,18.0,1,1,8.79
1339,1215,127.233675,36.510748,13.0,18.0,1,1,1.66
1024,1215,127.249509,36.491229,13.0,18.0,1,1,6.02
3019,1215,127.26128,36.494068,13.0,18.0,1,1,13.7
1129,1215,127.258929,36.519525,13.0,18.0,1,1,7.92
3054,1215,127.324919,36.492476,13.0,18.0,1,1,6.61
3124,1215,127.252185,36.478211,13.0,18.0,1,1,2.4
1185,1215,127.23453,36.519433,13.0,18.0,1,1,1.64
3236,1215,127.24898,36.511775,13.0,18.0,1,1,4.64
1255,1215,127.308087,36.481066,13.0,18.0,1,1,0.08
702,1215,127.245067,36.498814,13.0,18.0,1,1,1.86
695,1215,127.252411,36.493288,13.0,18.0,1,1,9.66
2690,1215,127.244926,36.497532,13.0,18.0,1,1,10.22
1815,1215,127.282449,36.468474,13.0,18.0,1,1,18.36
2487,1215,127.298701,36.490841,13.0,18.0,1,1,1.44
2011,1215,127.242543,36.514818,13.0,18.0,1,1,5.29
2319,1215,127.27699,36.47095,13.0,18.0,1,1,9.4
1983,1215,127.246085,36.50206,13.0,18.0,1,1,4.51
2753,1215,127.257635,36.486579,13.0,18.0,1,1,12.41
1549,1215,127.25878,36.514595,13.0,18.0,1,1,9.96
2291,1215,127.265907,36.506698,13.0,18.0,1,1,41.68
1822,1215,127.328582,36.50074,13.0,18.0,1,1,5.58
2480,1215,127.301179,36.486802,13.0,18.0,1,1,7.24
2550,1215,127.249656,36.498909,13.0,18.0,1,1,5.83
2697,1215,127.256191,36.490722,13.0,18.0,1,1,23.37
1752,1215,127.298952,36.484544,13.0,18.0,1,1,15.74
2501,1215,127.272908,36.474216,13.0,18.0,1,1,0.84
1556,1215,127.251968,36.495781,13.0,18.0,1,1,17.5
1605,1215,127.257465,36.486861,13.0,18.0,1,1,14.95
2746,1215,127.304042,36.496106,13.0,18.0,1,1,2.71
1759,1215,127.250582,36.481289,13.0,18.0,1,1,1.37
2382,1215,127.28137,36.49906,13.0,18.0,1,1,10.37
1892,1215,127.254921,36.474023,13.0,18.0,1,1,13.4
2711,1215,127.265018,36.487162,13.0,18.0,1,1,4.38
2431,1215,127.29294,36.480135,13.0,18.0,1,1,2.91
2312,1215,127.299956,36.485073,13.0,18.0,1,1,17.13
1990,1215,127.249841,36.504353,13.0,18.0,1,1,6.14
2228,1215,127.249799,36.504512,13.0,18.0,1,1,8.4
2074,1215,127.244723,36.496255,13.0,18.0,1,1,18.94
2739,1215,127.258432,36.508184,13.0,18.0,1,1,4.17
1563,1215,127.249746,36.494938,13.0,18.0,1,1,14.05
1808,1215,127.322671,36.496736,13.0,18.0,1,1,12.85
2494,1215,127.276688,36.472668,13.0,18.0,1,1,5.42
2095,1215,127.265278,36.486225,13.0,18.0,1,1,2.68
2543,1215,127.252129,36.495453,13.0,18.0,1,1,7.73
2207,1215,127.250465,36.512819,13.0,18.0,1,1,5.66
1612,1215,127.259576,36.513555,13.0,18.0,1,1,13.64
1591,1215,127.269628,36.496308,13.0,18.0,1,1,3.0
1780,1215,127.264689,36.487647,13.0,18.0,1,1,10.67
2221,1215,127.257111,36.487465,13.0,18.0,1,1,9.62
2536,1215,127.248148,36.493878,13.0,18.0,1,1,10.17
1766,1215,127.26201,36.507734,13.0,18.0,1,1,24.25
2732,1215,127.265345,36.498407,13.0,18.0,1,1,20.21
1570,1215,127.251715,36.504355,13.0,18.0,1,1,12.9
1801,1215,127.24139,36.516053,13.0,18.0,1,1,2.24
1619,1215,127.250099,36.485967,13.0,18.0,1,1,1.08
2683,1215,127.294955,36.478563,13.0,18.0,1,1,8.22
2102,1215,127.304452,36.492532,13.0,18.0,1,1,6.62
2284,1215,127.263266,36.494596,13.0,18.0,1,1,3.18
2333,1215,127.262997,36.493776,13.0,18.0,1,1,1.94
1969,1215,127.241019,36.517241,13.0,18.0,1,1,4.23
2788,1215,127.261445,36.504057,13.0,18.0,1,1,4.96
1514,1215,127.273492,36.505807,13.0,18.0,1,1,5.87
1857,1215,127.298771,36.483134,13.0,18.0,1,1,2.62
2445,1215,127.2884,36.480947,13.0,18.0,1,1,26.82
2214,1215,127.257419,36.507592,13.0,18.0,1,1,1.03
2508,1215,127.251964,36.475565,13.0,18.0,1,1,7.89
2088,1215,127.297462,36.482212,13.0,18.0,1,1,8.35
1794,1215,127.295203,36.481535,13.0,18.0,1,1,4.18
2522,1215,127.251332,36.485046,13.0,18.0,1,1,3.17
2081,1215,127.254081,36.492507,13.0,18.0,1,1,10.13
2305,1215,127.248062,36.485904,13.0,18.0,1,1,4.67
2718,1215,127.30418,36.492171,13.0,18.0,1,1,19.62
1584,1215,127.263175,36.489469,13.0,18.0,1,1,0.23
2529,1215,127.250338,36.488113,13.0,18.0,1,1,6.96
1787,1215,127.256584,36.492734,13.0,18.0,1,1,24.22
2403,1215,127.259026,36.495499,13.0,18.0,1,1,19.15
2515,1215,127.260369,36.479792,13.0,18.0,1,1,17.58
1997,1215,127.241923,36.508983,13.0,18.0,1,1,2.76
1598,1215,127.276958,36.50224,13.0,18.0,1,1,3.35
2704,1215,127.298353,36.482894,13.0,18.0,1,1,3.75
2004,1215,127.249595,36.511492,13.0,18.0,1,1,3.37
2725,1215,127.258282,36.491393,13.0,18.0,1,1,38.88
1577,1215,127.260765,36.482946,13.0,18.0,1,1,28.55
2298,1215,127.292663,36.480504,13.0,18.0,1,1,17.59
1773,1215,127.240604,36.517274,13.0,18.0,1,1,4.4
2116,1215,127.289957,36.480167,13.0,18.0,1,1,1.67
1899,1215,127.259645,36.482133,13.0,18.0,1,1,39.98
1696,1215,127.288709,36.4788,13.0,18.0,1,1,20.94
1689,1215,127.260262,36.508541,13.0,18.0,1,1,12.1
2816,1215,127.250018,36.508518,13.0,18.0,1,1,6.84
1486,1215,127.30001,36.491935,13.0,18.0,1,1,12.45
2648,1215,127.265962,36.514743,13.0,18.0,1,1,10.15
2865,1215,127.291021,36.479857,13.0,18.0,1,1,2.69
2347,1215,127.274595,36.494794,13.0,18.0,1,1,6.55
1878,1215,127.280865,36.474907,13.0,18.0,1,1,11.3
1934,1215,127.248864,36.498653,13.0,18.0,1,1,4.5
2249,1215,127.310543,36.497302,13.0,18.0,1,1,5.83
2620,1215,127.248956,36.511523,13.0,18.0,1,1,0.12
1682,1215,127.254439,36.479888,13.0,18.0,1,1,1.8
1885,1215,127.274318,36.475098,13.0,18.0,1,1,6.02
1654,1215,127.261514,36.504309,13.0,18.0,1,1,24.59
2256,1215,127.309493,36.498208,13.0,18.0,1,1,3.61
1479,1215,127.266194,36.485519,13.0,18.0,1,1,0.04
1717,1215,127.318591,36.494163,13.0,18.0,1,1,21.57
2270,1215,127.317873,36.494792,13.0,18.0,1,1,9.29
2585,1215,127.239155,36.516902,13.0,18.0,1,1,1.97
2613,1215,127.25001,36.509118,13.0,18.0,1,1,0.87
3607,1215,127.256811,36.49901,13.0,18.0,1,1,39.01
2277,1215,127.304615,36.496675,13.0,18.0,1,1,9.41
2417,1215,127.321606,36.490739,13.0,18.0,1,1,16.61
2179,1215,127.251881,36.494407,13.0,18.0,1,1,2.3
2424,1215,127.260384,36.497497,13.0,18.0,1,1,2.38
1493,1215,127.258088,36.489306,13.0,18.0,1,1,28.89
2039,1215,127.261882,36.510627,13.0,18.0,1,1,15.71
1955,1215,127.233017,36.513226,13.0,18.0,1,1,1.96
2025,1215,127.261888,36.516176,13.0,18.0,1,1,5.96
2263,1215,127.290559,36.621048,13.0,18.0,1,1,5.07
2053,1215,127.269458,36.497987,13.0,18.0,1,1,12.2
2368,1215,127.301324,36.484498,13.0,18.0,1,1,10.25
2809,1215,127.244231,36.505287,13.0,18.0,1,1,5.43
2375,1215,127.244675,36.487448,13.0,18.0,1,1,2.7
1927,1215,127.25591,36.491253,13.0,18.0,1,1,15.26
1437,1215,127.264431,36.498105,13.0,18.0,1,1,10.06
1451,1215,127.289331,36.476651,13.0,18.0,1,1,20.96
2837,1215,127.256734,36.49024,13.0,18.0,1,1,64.25
1465,1215,127.255052,36.49264,13.0,18.0,1,1,16.63
2158,1215,127.261263,36.505084,13.0,18.0,1,1,11.05
2130,1215,127.27429,36.505758,13.0,18.0,1,1,2.48
1444,1215,127.244934,36.494836,13.0,18.0,1,1,3.29
2858,1215,127.277269,36.473942,13.0,18.0,1,1,10.05
2172,1215,127.261713,36.504864,13.0,18.0,1,1,36.33
2592,1215,127.243793,36.501713,13.0,18.0,1,1,20.83
2410,1215,127.295035,36.481002,13.0,18.0,1,1,7.99
1661,1215,127.306808,36.496003,13.0,18.0,1,1,16.54
2641,1215,127.26221,36.515906,13.0,18.0,1,1,6.25
2361,1215,127.300345,36.485543,13.0,18.0,1,1,11.99
2144,1215,127.256948,36.487992,13.0,18.0,1,1,18.35
1710,1215,127.269581,36.491393,13.0,18.0,1,1,6.61
2830,1215,127.232544,36.499407,13.0,18.0,1,1,3.03
1472,1215,127.253187,36.475209,13.0,18.0,1,1,13.02
1920,1215,127.24858,36.494859,13.0,18.0,1,1,16.59
2606,1215,127.24962,36.506615,13.0,18.0,1,1,2.55
2354,1215,127.299561,36.503421,13.0,18.0,1,1,3.71
2823,1215,127.269763,36.499854,13.0,18.0,1,1,1.49
2137,1215,127.255669,36.485127,13.0,18.0,1,1,-0.92
2851,1215,127.252771,36.483513,13.0,18.0,1,1,11.43
1675,1215,127.329186,36.49894,13.0,18.0,1,1,7.43
1948,1215,127.230843,36.507874,13.0,18.0,1,1,1.81
1668,1215,127.267595,36.506868,13.0,18.0,1,1,19.99
2634,1215,127.249809,36.519458,13.0,18.0,1,1,0.94
2627,1215,127.250458,36.512605,13.0,18.0,1,1,5.05
2599,1215,127.247207,36.502186,13.0,18.0,1,1,5.25
1941,1215,127.233817,36.505251,13.0,18.0,1,1,1.82
1906,1215,127.251999,36.4842,13.0,18.0,1,1,9.03
2396,1215,127.262159,36.487447,13.0,18.0,1,1,16.78
1703,1215,127.310056,36.49599,13.0,18.0,1,1,3.76
2389,1215,127.271252,36.503824,13.0,18.0,1,1,16.43
2844,1215,127.249936,36.503709,13.0,18.0,1,1,4.8
1913,1215,127.247663,36.48678,13.0,18.0,1,1,21.47
1458,1215,127.2417,36.496172,13.0,18.0,1,1,11.19
2046,1215,127.271983,36.502563,13.0,18.0,1,1,9.2
2165,1215,127.248985,36.486916,13.0,18.0,1,1,3.67
2571,1215,127.23313,36.515171,13.0,18.0,1,1,0.84
2032,1215,127.259334,36.51421,13.0,18.0,1,1,14.43
1640,1215,127.248994,36.493333,13.0,18.0,1,1,15.91
506,1215,127.298027,36.602414,13.0,18.0,1,1,4.18
3796,1215,127.229857,36.51448,13.0,18.0,1,1,-1.0
513,1215,127.258746,36.515305,13.0,18.0,1,1,12.61
3789,1215,127.237513,36.506158,13.0,18.0,1,1,1.63
520,1215,127.324436,36.500307,13.0,18.0,1,1,26.6
3782,1215,127.236016,36.501136,13.0,18.0,1,1,4.44
527,1215,127.254918,36.479067,13.0,18.0,1,1,0.76
3775,1215,127.243434,36.499395,13.0,18.0,1,1,5.29
534,1215,127.255975,36.510809,13.0,18.0,1,1,8.76
3768,1215,127.25243,36.490872,13.0,18.0,1,1,6.88
541,1215,127.263987,36.528441,13.0,18.0,1,1,6.68
3761,1215,127.256033,36.485805,13.0,18.0,1,1,3.21
548,1215,127.261028,36.490011,13.0,18.0,1,1,25.94
3754,1215,127.250624,36.48579,13.0,18.0,1,1,8.31
555,1215,127.263648,36.488571,13.0,18.0,1,1,15.44
3803,1215,127.230874,36.516825,13.0,18.0,1,1,0.68
499,1215,127.26769,36.525145,13.0,18.0,1,1,1.38
3810,1215,127.251731,36.479975,13.0,18.0,1,1,1.65
492,1215,127.277899,36.469965,13.0,18.0,1,1,6.23
3642,1215,127.320032,36.48552,13.0,18.0,1,1,6.67
667,1215,127.253419,36.481052,13.0,18.0,1,1,6.83
3635,1215,127.264983,36.505644,13.0,18.0,1,1,38.95
625,1215,127.30788,36.481427,13.0,18.0,1,1,3.2
569,1215,127.241216,36.51164,13.0,18.0,1,1,11.87
3740,1215,127.25031,36.477601,13.0,18.0,1,1,19.2
562,1215,127.297101,36.586551,13.0,18.0,1,1,3.2
3747,1215,127.262328,36.479133,13.0,18.0,1,1,10.06
3845,1215,127.242248,36.511875,13.0,18.0,1,1,12.51
3838,1215,127.252239,36.501901,13.0,18.0,1,1,6.05
471,1215,127.249603,36.50488,13.0,18.0,1,1,2.78
3831,1215,127.24873,36.502239,13.0,18.0,1,1,18.56
478,1215,127.241516,36.505046,13.0,18.0,1,1,3.38
3824,1215,127.243896,36.505023,13.0,18.0,1,1,6.75
485,1215,127.243027,36.510859,13.0,18.0,1,1,9.02
3817,1215,127.239969,36.508943,13.0,18.0,1,1,3.22
464,1215,127.247664,36.486589,13.0,18.0,1,1,4.06
660,1215,127.259123,36.476538,13.0,18.0,1,1,2.5
674,1215,127.251107,36.483183,13.0,18.0,1,1,5.16
3628,1215,127.261558,36.491676,13.0,18.0,1,1,6.64
870,1215,127.302129,36.487293,13.0,18.0,1,1,1.25
3432,1215,127.263408,36.495654,13.0,18.0,1,1,7.05
877,1215,127.26228,36.484577,13.0,18.0,1,1,6.03
3425,1215,127.262975,36.479914,13.0,18.0,1,1,0.94
884,1215,127.263471,36.495997,13.0,18.0,1,1,59.09
3418,1215,127.258087,36.486723,13.0,18.0,1,1,4.04
891,1215,127.263429,36.506202,13.0,18.0,1,1,17.25
3411,1215,127.256943,36.491374,13.0,18.0,1,1,37.03
898,1215,127.266065,36.515344,13.0,18.0,1,1,7.69
3453,1215,127.256886,36.495246,13.0,18.0,1,1,17.45
3509,1215,127.255734,36.478032,13.0,18.0,1,1,7.0
793,1215,127.257867,36.516062,13.0,18.0,1,1,2.0
3516,1215,127.245724,36.465209,13.0,18.0,1,1,4.07
688,1215,127.243401,36.493183,13.0,18.0,1,1,6.26
2186,1215,127.257568,36.487754,13.0,18.0,1,1,11.39
3439,1215,127.250704,36.51497,13.0,18.0,1,1,2.97
863,1215,127.268625,36.48151,13.0,18.0,1,1,-1.93
3446,1215,127.268355,36.468184,13.0,18.0,1,1,7.52
856,1215,127.254865,36.474746,13.0,18.0,1,1,14.26
3621,1215,127.264281,36.487586,13.0,18.0,1,1,4.77
3502,1215,127.260966,36.497021,13.0,18.0,1,1,62.22
807,1215,127.266847,36.512181,13.0,18.0,1,1,4.32
3495,1215,127.229371,36.512102,13.0,18.0,1,1,1.17
814,1215,127.261898,36.508407,13.0,18.0,1,1,31.34
3488,1215,127.29728,36.594918,13.0,18.0,1,1,2.81
821,1215,127.269599,36.499517,13.0,18.0,1,1,9.91
457,1215,127.248697,36.484697,13.0,18.0,1,1,7.16
3481,1215,127.291207,36.479361,13.0,18.0,1,1,19.9
3474,1215,127.300812,36.483993,13.0,18.0,1,1,7.98
835,1215,127.285866,36.475092,13.0,18.0,1,1,17.22
3467,1215,127.231915,36.49982,13.0,18.0,1,1,10.52
842,1215,127.299684,36.488752,13.0,18.0,1,1,7.7
3460,1215,127.25016,36.502959,13.0,18.0,1,1,7.24
800,1215,127.258868,36.513965,13.0,18.0,1,1,19.54
849,1215,127.250118,36.495699,13.0,18.0,1,1,9.27
828,1215,127.243938,36.493015,13.0,18.0,1,1,14.96
3649,1215,127.322201,36.493163,13.0,18.0,1,1,15.09
3614,1215,127.268727,36.528448,13.0,18.0,1,1,3.3
2662,1215,127.267186,36.504732,13.0,18.0,1,1,18.41
2760,1215,127.255243,36.486866,13.0,18.0,1,1,13.74
1542,1215,127.260933,36.504349,13.0,18.0,1,1,18.93
2200,1215,127.262638,36.491111,13.0,18.0,1,1,15.9
1829,1215,127.287577,36.480599,13.0,18.0,1,1,25.96
2473,1215,127.297934,36.48315,13.0,18.0,1,1,9.28
2235,1215,127.248629,36.511553,13.0,18.0,1,1,1.68
2067,1215,127.29061,36.477142,13.0,18.0,1,1,3.16
2557,1215,127.2367,36.506601,13.0,18.0,1,1,4.08
2767,1215,127.256158,36.494057,13.0,18.0,1,1,38.49
1535,1215,127.256149,36.49357,13.0,18.0,1,1,39.43
2326,1215,127.258243,36.507789,13.0,18.0,1,1,13.9
1745,1215,127.299658,36.487013,13.0,18.0,1,1,7.77
1626,1215,127.27964,36.47092,13.0,18.0,1,1,6.19
2123,1215,127.255838,36.497316,13.0,18.0,1,1,11.51
1836,1215,127.261637,36.509061,13.0,18.0,1,1,15.4
2669,1215,127.2662,36.495258,13.0,18.0,1,1,9.6
2676,1215,127.293302,36.482616,13.0,18.0,1,1,5.14
1850,1215,127.286182,36.477736,13.0,18.0,1,1,11.52
1871,1215,127.298603,36.489872,13.0,18.0,1,1,4.18
653,1215,127.276779,36.472197,13.0,18.0,1,1,3.42
1731,1215,127.269877,36.491979,13.0,18.0,1,1,14.07
2795,1215,127.252272,36.494374,13.0,18.0,1,1,5.69
1507,1215,127.267443,36.504548,13.0,18.0,1,1,20.0
2060,1215,127.294162,36.483599,13.0,18.0,1,1,3.11
1864,1215,127.296539,36.487322,13.0,18.0,1,1,9.52
2438,1215,127.32453,36.491178,13.0,18.0,1,1,9.27
2340,1215,127.259276,36.512653,13.0,18.0,1,1,36.33
2802,1215,127.25786,36.487143,13.0,18.0,1,1,10.85
1500,1215,127.265634,36.496111,13.0,18.0,1,1,3.52
2578,1215,127.23724,36.520021,13.0,18.0,1,1,1.1
1962,1215,127.234859,36.516338,13.0,18.0,1,1,0.98
1724,1215,127.232504,36.522384,13.0,18.0,1,1,2.57
1647,1215,127.296809,36.610198,13.0,18.0,1,1,3.21
2655,1215,127.257618,36.508385,13.0,18.0,1,1,12.32
2452,1215,127.249473,36.519095,13.0,18.0,1,1,3.32
1976,1215,127.2394,36.510443,13.0,18.0,1,1,4.07
1521,1215,127.26186,36.481461,13.0,18.0,1,1,3.2
1528,1215,127.256726,36.484572,13.0,18.0,1,1,12.78
597,1215,127.328434,36.501578,13.0,18.0,1,1,4.39
3705,1215,127.2953,36.484876,13.0,18.0,1,1,8.89
604,1215,127.267784,36.50953,13.0,18.0,1,1,7.33
3698,1215,127.295439,36.478263,13.0,18.0,1,1,7.61
611,1215,127.259176,36.484292,13.0,18.0,1,1,43.15
618,1215,127.28909,36.480842,13.0,18.0,1,1,44.32
3733,1215,127.274299,36.469017,13.0,18.0,1,1,13.94
3684,1215,127.266879,36.503281,13.0,18.0,1,1,18.12
3677,1215,127.283304,36.486074,13.0,18.0,1,1,8.51
632,1215,127.295293,36.485517,13.0,18.0,1,1,0.68
3670,1215,127.322704,36.49318,13.0,18.0,1,1,10.44
639,1215,127.307863,36.481517,13.0,18.0,1,1,1.6
3663,1215,127.305612,36.495824,13.0,18.0,1,1,13.54
646,1215,127.303227,36.495907,13.0,18.0,1,1,3.19
2774,1215,127.261377,36.50535,13.0,18.0,1,1,0.81
3712,1215,127.307428,36.481462,13.0,18.0,1,1,6.29
590,1215,127.323865,36.497535,13.0,18.0,1,1,4.43
3691,1215,127.29411,36.484045,13.0,18.0,1,1,10.04
3656,1215,127.248088,36.52161,13.0,18.0,1,1,1.17
2109,1215,127.256961,36.490977,13.0,18.0,1,1,69.54
3719,1215,127.307528,36.482526,13.0,18.0,1,1,5.4
2193,1215,127.262017,36.481211,13.0,18.0,1,1,4.73
2459,1215,127.323787,36.489735,13.0,18.0,1,1,4.12
2018,1215,127.253096,36.51964,13.0,18.0,1,1,0.29
2564,1215,127.22993,36.510399,13.0,18.0,1,1,7.23
1738,1215,127.291523,36.591022,13.0,18.0,1,1,5.36
1633,1215,127.31053,36.497748,13.0,18.0,1,1,0.49
1843,1215,127.255611,36.501082,13.0,18.0,1,1,14.53
2466,1215,127.291883,36.482037,13.0,18.0,1,1,4.81
2242,1215,127.276504,36.474518,13.0,18.0,1,1,11.98
3229,1215,127.249758,36.510313,13.0,18.0,1,1,11.2
3593,1215,127.26509,36.524998,13.0,18.0,1,1,11.53
576,1215,127.305279,36.492846,13.0,18.0,1,1,5.01
3726,1215,127.275669,36.471963,13.0,18.0,1,1,3.34
583,1215,127.261847,36.499833,13.0,18.0,1,1,7.12
2781,1215,127.240966,36.493701,13.0,18.0,1,1,3.97
1795,1216,127.295035,36.481002,0.0,2.0,1,0,10.93
