,날짜,use_end_lng,use_end_lat,최저기온(°C),최고기온(°C),강수유무,주간/주말,대여자수
2065,1213,127.285866,36.475092,8.74,7.48,0,1,17.67
357,1213,127.263408,36.495654,8.74,7.48,0,1,9.44
3948,1213,127.30418,36.492171,8.74,7.48,0,1,23.54
4039,1213,127.244231,36.505287,8.74,7.48,0,1,5.56
4228,1213,127.271626,36.527208,8.74,7.48,0,1,0.7
77,1213,127.249472,36.490763,8.74,7.48,0,1,0.17
2331,1213,127.241161,36.519924,8.74,7.48,0,1,3.1
1974,1213,127.239786,36.510795,8.74,7.48,0,1,1.67
168,1213,127.250768,36.514231,8.74,7.48,0,1,-0.05
3192,1213,127.234859,36.516338,8.74,7.48,0,1,1.37
2709,1213,127.266194,36.485519,8.74,7.48,0,1,5.15
266,1213,127.259943,36.497628,8.74,7.48,0,1,49.71
4137,1213,127.245976,36.509827,8.74,7.48,0,1,26.71
2289,1213,127.328621,36.499711,8.74,7.48,0,1,0.51
4221,1213,127.256688,36.499785,8.74,7.48,0,1,29.36
84,1213,127.240739,36.499051,8.74,7.48,0,1,5.38
2107,1213,127.26228,36.484577,8.74,7.48,0,1,8.58
2198,1213,127.266287,36.484868,8.74,7.48,0,1,-0.13
161,1213,127.24898,36.511775,8.74,7.48,0,1,3.34
4032,1213,127.25786,36.487143,8.74,7.48,0,1,10.79
1596,1213,127.272229,36.501324,8.74,7.48,0,1,-2.2
273,1213,127.264713,36.499512,8.74,7.48,0,1,26.07
3962,1213,127.265345,36.498407,8.74,7.48,0,1,43.79
3955,1213,127.258282,36.491393,8.74,7.48,0,1,45.0
2114,1213,127.263471,36.495997,8.74,7.48,0,1,67.66
2240,1213,127.258866,36.485572,8.74,7.48,0,1,7.82
70,1213,127.250133,36.489253,8.74,7.48,0,1,9.32
350,1213,127.262975,36.479914,8.74,7.48,0,1,0.82
2191,1213,127.26063,36.483176,8.74,7.48,0,1,28.17
343,1213,127.258087,36.486723,8.74,7.48,0,1,4.79
182,1213,127.262992,36.515996,8.74,7.48,0,1,5.18
1617,1213,127.266949,36.494919,8.74,7.48,0,1,99.93
140,1213,127.248263,36.50198,8.74,7.48,0,1,24.3
252,1213,127.262704,36.495181,8.74,7.48,0,1,24.96
56,1213,127.262571,36.479048,8.74,7.48,0,1,0.81
2023,1213,127.257867,36.516062,8.74,7.48,0,1,2.95
2282,1213,127.313487,36.498583,8.74,7.48,0,1,10.99
2121,1213,127.263429,36.506202,8.74,7.48,0,1,19.88
2184,1213,127.25736,36.488186,8.74,7.48,0,1,4.04
371,1213,127.268355,36.468184,8.74,7.48,0,1,13.38
3934,1213,127.298353,36.482894,8.74,7.48,0,1,3.65
4242,1213,127.24453,36.519017,8.74,7.48,0,1,3.48
63,1213,127.250956,36.485164,8.74,7.48,0,1,2.53
2338,1213,127.259974,36.515383,8.74,7.48,0,1,5.07
1967,1213,127.239164,36.518155,8.74,7.48,0,1,2.09
175,1213,127.256407,36.518883,8.74,7.48,0,1,5.04
4130,1213,127.25981,36.488291,8.74,7.48,0,1,18.34
4172,1213,127.252117,36.517449,8.74,7.48,0,1,1.9
4123,1213,127.285131,36.475025,8.74,7.48,0,1,8.76
4249,1213,127.26128,36.494068,8.74,7.48,0,1,23.69
364,1213,127.250704,36.51497,8.74,7.48,0,1,3.4
1995,1213,127.250999,36.504626,8.74,7.48,0,1,1.66
4235,1213,127.262608,36.491181,8.74,7.48,0,1,9.82
4144,1213,127.27871,36.473434,8.74,7.48,0,1,2.31
4214,1213,127.301668,36.484908,8.74,7.48,0,1,14.72
91,1213,127.251723,36.498332,8.74,7.48,0,1,6.19
2324,1213,127.258063,36.503066,8.74,7.48,0,1,10.07
287,1213,127.250021,36.482426,8.74,7.48,0,1,7.25
2093,1213,127.268625,36.48151,8.74,7.48,0,1,-4.6
2212,1213,127.272159,36.501506,8.74,7.48,0,1,-3.62
2226,1213,127.25661,36.496023,8.74,7.48,0,1,-4.8
2079,1213,127.250118,36.495699,8.74,7.48,0,1,11.14
315,1213,127.261554,36.507543,8.74,7.48,0,1,29.42
3990,1213,127.255243,36.486866,8.74,7.48,0,1,18.15
4186,1213,127.311827,36.497844,8.74,7.48,0,1,43.04
119,1213,127.237027,36.520219,8.74,7.48,0,1,1.2
2310,1213,127.249288,36.483121,8.74,7.48,0,1,2.41
259,1213,127.304154,36.491211,8.74,7.48,0,1,2.8
4011,1213,127.240966,36.493701,8.74,7.48,0,1,3.98
4165,1213,127.282393,36.474437,8.74,7.48,0,1,17.07
4207,1213,127.267491,36.527971,8.74,7.48,0,1,0.53
3997,1213,127.256158,36.494057,8.74,7.48,0,1,36.06
4179,1213,127.236325,36.500387,8.74,7.48,0,1,5.32
126,1213,127.239129,36.51541,8.74,7.48,0,1,3.26
2002,1213,127.247866,36.511608,8.74,7.48,0,1,4.37
2303,1213,127.260959,36.509331,8.74,7.48,0,1,25.19
4088,1213,127.277269,36.473942,8.74,7.48,0,1,3.7
2086,1213,127.254865,36.474746,8.74,7.48,0,1,14.0
301,1213,127.255413,36.489045,8.74,7.48,0,1,19.82
4004,1213,127.261377,36.50535,8.74,7.48,0,1,0.53
112,1213,127.237042,36.502942,8.74,7.48,0,1,1.59
1960,1213,127.232672,36.518381,8.74,7.48,0,1,0.44
4018,1213,127.261445,36.504057,8.74,7.48,0,1,4.65
4158,1213,127.313054,36.497527,8.74,7.48,0,1,7.69
1981,1213,127.246239,36.499491,8.74,7.48,0,1,3.43
2219,1213,127.257664,36.486458,8.74,7.48,0,1,16.51
294,1213,127.255562,36.484743,8.74,7.48,0,1,8.45
308,1213,127.251225,36.484847,8.74,7.48,0,1,2.77
2233,1213,127.250585,36.484933,8.74,7.48,0,1,3.98
2072,1213,127.299684,36.488752,8.74,7.48,0,1,8.7
154,1213,127.249758,36.510313,8.74,7.48,0,1,4.58
4025,1213,127.252272,36.494374,8.74,7.48,0,1,3.55
98,1213,127.237259,36.506298,8.74,7.48,0,1,0.04
4151,1213,127.246996,36.489914,8.74,7.48,0,1,2.92
2100,1213,127.302129,36.487293,8.74,7.48,0,1,0.66
2205,1213,127.253183,36.511586,8.74,7.48,0,1,0.66
280,1213,127.255454,36.513898,8.74,7.48,0,1,5.42
1988,1213,127.249992,36.503494,8.74,7.48,0,1,4.34
329,1213,127.261286,36.503896,8.74,7.48,0,1,50.09
4200,1213,127.301503,36.489072,8.74,7.48,0,1,5.18
105,1213,127.229697,36.513094,8.74,7.48,0,1,0.36
2009,1213,127.24582,36.51333,8.74,7.48,0,1,2.26
2296,1213,127.259114,36.517504,8.74,7.48,0,1,6.8
2317,1213,127.264161,36.516144,8.74,7.48,0,1,10.79
3969,1213,127.258432,36.508184,8.74,7.48,0,1,1.28
336,1213,127.256943,36.491374,8.74,7.48,0,1,24.75
3976,1213,127.304042,36.496106,8.74,7.48,0,1,3.7
322,1213,127.242918,36.494065,8.74,7.48,0,1,6.13
3941,1213,127.265018,36.487162,8.74,7.48,0,1,4.69
4095,1213,127.291021,36.479857,8.74,7.48,0,1,4.15
3983,1213,127.257635,36.486579,8.74,7.48,0,1,15.52
2345,1213,127.267166,36.525831,8.74,7.48,0,1,2.1
4046,1213,127.250018,36.508518,8.74,7.48,0,1,3.64
2247,1213,127.269667,36.492533,8.74,7.48,0,1,34.93
4284,1213,127.324919,36.492476,8.74,7.48,0,1,6.28
2359,1213,127.258929,36.519525,8.74,7.48,0,1,7.72
1946,1213,127.234265,36.506451,8.74,7.48,0,1,0.25
21,1213,127.301857,36.486763,8.74,7.48,0,1,-0.02
203,1213,127.26201,36.504531,8.74,7.48,0,1,18.44
4102,1213,127.303453,36.601647,8.74,7.48,0,1,4.15
406,1213,127.291207,36.479361,8.74,7.48,0,1,22.45
2058,1213,127.243938,36.493015,8.74,7.48,0,1,14.93
3899,1213,127.2662,36.495258,8.74,7.48,0,1,13.87
2254,1213,127.249509,36.491229,8.74,7.48,0,1,4.16
4277,1213,127.303269,36.49542,8.74,7.48,0,1,6.88
4053,1213,127.269763,36.499854,8.74,7.48,0,1,1.8
231,1213,127.243222,36.496011,8.74,7.48,0,1,16.5
28,1213,127.307027,36.482323,8.74,7.48,0,1,8.47
2156,1213,127.260769,36.503985,8.74,7.48,0,1,2.81
2135,1213,127.261558,36.481014,8.74,7.48,0,1,13.84
2170,1213,127.261902,36.505376,8.74,7.48,0,1,0.85
196,1213,127.26414,36.510086,8.74,7.48,0,1,9.62
399,1213,127.300812,36.483993,8.74,7.48,0,1,8.97
3906,1213,127.293302,36.482616,8.74,7.48,0,1,5.86
238,1213,127.248722,36.495532,8.74,7.48,0,1,25.21
4109,1213,127.288727,36.614142,8.74,7.48,0,1,21.29
2261,1213,127.294963,36.602172,8.74,7.48,0,1,12.26
2352,1213,127.290782,36.594882,8.74,7.48,0,1,9.37
1953,1213,127.234014,36.510417,8.74,7.48,0,1,-0.02
4074,1213,127.249936,36.503709,8.74,7.48,0,1,4.34
2142,1213,127.256992,36.487081,8.74,7.48,0,1,12.12
2149,1213,127.253168,36.488107,8.74,7.48,0,1,3.48
427,1213,127.260966,36.497021,8.74,7.48,0,1,86.1
3878,1213,127.265962,36.514743,8.74,7.48,0,1,12.12
4067,1213,127.256734,36.49024,8.74,7.48,0,1,57.42
2051,1213,127.269599,36.499517,8.74,7.48,0,1,9.05
2044,1213,127.261898,36.508407,8.74,7.48,0,1,34.95
4193,1213,127.284106,36.497816,8.74,7.48,0,1,-1.53
392,1213,127.231915,36.49982,8.74,7.48,0,1,12.0
2366,1213,127.322189,36.498194,8.74,7.48,0,1,0.26
1939,1213,127.238061,36.502561,8.74,7.48,0,1,1.1
2163,1213,127.258871,36.514066,8.74,7.48,0,1,23.77
4081,1213,127.252771,36.483513,8.74,7.48,0,1,6.36
210,1213,127.270092,36.489489,8.74,7.48,0,1,-3.13
224,1213,127.295566,36.479504,8.74,7.48,0,1,5.38
147,1213,127.251003,36.501881,8.74,7.48,0,1,11.2
3885,1213,127.257618,36.508385,8.74,7.48,0,1,6.72
4291,1213,127.28333,36.486524,8.74,7.48,0,1,-1.4
2037,1213,127.266847,36.512181,8.74,7.48,0,1,0.57
14,1213,127.298764,36.483792,8.74,7.48,0,1,2.67
2268,1213,127.234777,36.504293,8.74,7.48,0,1,1.79
413,1213,127.29728,36.594918,8.74,7.48,0,1,2.88
3892,1213,127.267186,36.504732,8.74,7.48,0,1,22.05
4298,1213,127.249781,36.491616,8.74,7.48,0,1,9.64
7,1213,127.294376,36.483899,8.74,7.48,0,1,2.86
4270,1213,127.287767,36.513758,8.74,7.48,0,1,-3.89
420,1213,127.229371,36.512102,8.74,7.48,0,1,1.17
4116,1213,127.303835,36.481239,8.74,7.48,0,1,21.25
133,1213,127.241406,36.503886,8.74,7.48,0,1,1.11
42,1213,127.273195,36.470563,8.74,7.48,0,1,1.95
189,1213,127.264529,36.513549,8.74,7.48,0,1,8.4
2177,1213,127.256564,36.493558,8.74,7.48,0,1,4.63
49,1213,127.252185,36.478211,8.74,7.48,0,1,1.38
385,1213,127.25016,36.502959,8.74,7.48,0,1,7.61
2128,1213,127.266065,36.515344,8.74,7.48,0,1,7.97
4256,1213,127.325863,36.501811,8.74,7.48,0,1,6.07
3920,1213,127.244926,36.497532,8.74,7.48,0,1,12.51
3913,1213,127.294955,36.478563,8.74,7.48,0,1,8.44
4060,1213,127.232544,36.499407,8.74,7.48,0,1,1.09
2275,1213,127.309124,36.497413,8.74,7.48,0,1,13.16
2030,1213,127.258868,36.513965,8.74,7.48,0,1,23.77
35,1213,127.276106,36.472293,8.74,7.48,0,1,9.35
4263,1213,127.321039,36.493527,8.74,7.48,0,1,5.65
245,1213,127.297137,36.482649,8.74,7.48,0,1,14.04
2626,1214,127.242543,36.514818,8.21,9.61,1,1,7.4
3207,1214,127.243793,36.501713,8.21,9.61,1,1,29.88
1604,1214,127.257664,36.486458,8.21,9.61,1,1,15.36
3361,1214,127.304042,36.496106,8.21,9.61,1,1,4.5
4124,1214,127.255734,36.478032,8.21,9.61,1,1,6.81
148,1214,127.252239,36.501901,8.21,9.61,1,1,8.45
4159,1214,127.26726,36.500524,8.21,9.61,1,1,11.62
946,1214,127.256616,36.494054,8.21,9.61,1,1,9.29
1037,1214,127.245599,36.489613,8.21,9.61,1,1,2.01
1093,1214,127.241516,36.505046,8.21,9.61,1,1,5.0
1674,1214,127.328621,36.499711,8.21,9.61,1,1,2.43
3214,1214,127.247207,36.502186,8.21,9.61,1,1,7.81
2696,1214,127.254081,36.492507,8.21,9.61,1,1,15.55
1086,1214,127.249603,36.50488,8.21,9.61,1,1,4.35
3354,1214,127.258432,36.508184,8.21,9.61,1,1,6.63
2661,1214,127.271983,36.502563,8.21,9.61,1,1,20.07
3221,1214,127.24962,36.506615,8.21,9.61,1,1,6.7
3186,1214,127.23313,36.515171,8.21,9.61,1,1,2.3
953,1214,127.252334,36.490511,8.21,9.61,1,1,8.52
2045,1214,127.270002,36.504864,8.21,9.61,1,1,28.67
4096,1214,127.291207,36.479361,8.21,9.61,1,1,17.98
1100,1214,127.243027,36.510859,8.21,9.61,1,1,11.36
211,1214,127.244876,36.489645,8.21,9.61,1,1,2.37
4117,1214,127.260966,36.497021,8.21,9.61,1,1,64.69
1590,1214,127.253183,36.511586,8.21,9.61,1,1,2.46
2619,1214,127.249595,36.511492,8.21,9.61,1,1,3.35
3375,1214,127.255243,36.486866,8.21,9.61,1,1,18.64
1121,1214,127.298027,36.602414,8.21,9.61,1,1,3.83
134,1214,127.243896,36.505023,8.21,9.61,1,1,6.96
2710,1214,127.265278,36.486225,8.21,9.61,1,1,2.39
1114,1214,127.26769,36.525145,8.21,9.61,1,1,4.84
4089,1214,127.300812,36.483993,8.21,9.61,1,1,9.99
1002,1214,127.266949,36.494919,8.21,9.61,1,1,93.92
1646,1214,127.294963,36.602172,8.21,9.61,1,1,8.38
2080,1214,127.255052,36.49264,8.21,9.61,1,1,21.51
3298,1214,127.294955,36.478563,8.21,9.61,1,1,8.96
1534,1214,127.253168,36.488107,8.21,9.61,1,1,6.25
2262,1214,127.296809,36.610198,8.21,9.61,1,1,5.62
3368,1214,127.257635,36.486579,8.21,9.61,1,1,13.49
183,1214,127.25874,36.514673,8.21,9.61,1,1,16.67
4166,1214,127.28319,36.477265,8.21,9.61,1,1,18.43
939,1214,127.260075,36.511757,8.21,9.61,1,1,15.97
1597,1214,127.272159,36.501506,8.21,9.61,1,1,3.81
1107,1214,127.277899,36.469965,8.21,9.61,1,1,6.08
1632,1214,127.269667,36.492533,8.21,9.61,1,1,36.37
3305,1214,127.244926,36.497532,8.21,9.61,1,1,14.34
1009,1214,127.283881,36.472979,8.21,9.61,1,1,13.34
141,1214,127.24873,36.502239,8.21,9.61,1,1,30.05
3200,1214,127.239155,36.516902,8.21,9.61,1,1,1.97
2248,1214,127.31053,36.497748,8.21,9.61,1,1,5.91
2703,1214,127.297462,36.482212,8.21,9.61,1,1,6.8
995,1214,127.256346,36.494621,8.21,9.61,1,1,33.81
3291,1214,127.293302,36.482616,8.21,9.61,1,1,6.29
1681,1214,127.259114,36.517504,8.21,9.61,1,1,9.63
1079,1214,127.247664,36.486589,8.21,9.61,1,1,2.11
2073,1214,127.2417,36.496172,8.21,9.61,1,1,9.38
2640,1214,127.261888,36.516176,8.21,9.61,1,1,7.84
3277,1214,127.267186,36.504732,8.21,9.61,1,1,21.91
3249,1214,127.249809,36.519458,8.21,9.61,1,1,3.14
2682,1214,127.29061,36.477142,8.21,9.61,1,1,9.85
162,1214,127.249558,36.511749,8.21,9.61,1,1,8.62
4131,1214,127.245724,36.465209,8.21,9.61,1,1,10.14
1051,1214,127.315948,36.500299,8.21,9.61,1,1,9.36
197,1214,127.266978,36.510682,8.21,9.61,1,1,4.52
3193,1214,127.23724,36.520021,8.21,9.61,1,1,1.71
2647,1214,127.259334,36.51421,8.21,9.61,1,1,11.82
2066,1214,127.289331,36.476651,8.21,9.61,1,1,29.18
974,1214,127.250539,36.511454,8.21,9.61,1,1,5.46
2668,1214,127.269458,36.497987,8.21,9.61,1,1,19.21
3256,1214,127.26221,36.515906,8.21,9.61,1,1,9.6
1044,1214,127.293226,36.609976,8.21,9.61,1,1,4.93
4138,1214,127.233067,36.520986,8.21,9.61,1,1,1.58
3333,1214,127.30418,36.492171,8.21,9.61,1,1,24.18
2241,1214,127.27964,36.47092,8.21,9.61,1,1,5.73
1030,1214,127.289963,36.602844,8.21,9.61,1,1,6.24
3228,1214,127.25001,36.509118,8.21,9.61,1,1,4.14
3011,1214,127.262159,36.487447,8.21,9.61,1,1,23.33
3270,1214,127.257618,36.508385,8.21,9.61,1,1,9.88
3263,1214,127.265962,36.514743,8.21,9.61,1,1,11.05
4110,1214,127.229371,36.512102,8.21,9.61,1,1,2.47
2675,1214,127.294162,36.483599,8.21,9.61,1,1,4.33
981,1214,127.272229,36.501324,8.21,9.61,1,1,5.23
169,1214,127.250449,36.514286,8.21,9.61,1,1,1.85
1625,1214,127.258866,36.485572,8.21,9.61,1,1,7.23
3319,1214,127.298353,36.482894,8.21,9.61,1,1,5.45
967,1214,127.241438,36.504368,8.21,9.61,1,1,3.64
190,1214,127.260707,36.512611,8.21,9.61,1,1,12.24
1611,1214,127.25661,36.496023,8.21,9.61,1,1,4.62
1016,1214,127.249233,36.505187,8.21,9.61,1,1,17.24
204,1214,127.256785,36.501591,8.21,9.61,1,1,43.39
2633,1214,127.253096,36.51964,8.21,9.61,1,1,2.63
1639,1214,127.249509,36.491229,8.21,9.61,1,1,7.04
2052,1214,127.264431,36.498105,8.21,9.61,1,1,13.2
4152,1214,127.247783,36.488171,8.21,9.61,1,1,2.82
3284,1214,127.2662,36.495258,8.21,9.61,1,1,12.76
988,1214,127.2592,36.485165,8.21,9.61,1,1,18.39
2654,1214,127.261882,36.510627,8.21,9.61,1,1,17.23
2150,1214,127.256149,36.49357,8.21,9.61,1,1,36.95
1072,1214,127.248697,36.484697,8.21,9.61,1,1,11.29
176,1214,127.262583,36.518269,8.21,9.61,1,1,4.04
3312,1214,127.256191,36.490722,8.21,9.61,1,1,25.45
155,1214,127.242248,36.511875,8.21,9.61,1,1,10.08
3235,1214,127.248956,36.511523,8.21,9.61,1,1,5.1
3242,1214,127.250458,36.512605,8.21,9.61,1,1,4.81
2689,1214,127.244723,36.496255,8.21,9.61,1,1,20.51
1653,1214,127.234777,36.504293,8.21,9.61,1,1,3.51
960,1214,127.259548,36.484589,8.21,9.61,1,1,11.52
1667,1214,127.313487,36.498583,8.21,9.61,1,1,10.99
3340,1214,127.258282,36.491393,8.21,9.61,1,1,44.64
1065,1214,127.304708,36.484171,8.21,9.61,1,1,4.75
2234,1214,127.250099,36.485967,8.21,9.61,1,1,3.92
3347,1214,127.265345,36.498407,8.21,9.61,1,1,35.73
1023,1214,127.247528,36.490402,8.21,9.61,1,1,1.18
1660,1214,127.309124,36.497413,8.21,9.61,1,1,14.62
4103,1214,127.29728,36.594918,8.21,9.61,1,1,2.81
1478,1214,127.268625,36.48151,8.21,9.61,1,1,-0.74
2059,1214,127.244934,36.494836,8.21,9.61,1,1,6.78
4145,1214,127.262043,36.507427,8.21,9.61,1,1,32.65
1933,1214,127.248717,36.498982,8.21,9.61,1,1,5.5
4173,1214,127.245502,36.517797,8.21,9.61,1,1,3.1
2178,1214,127.249746,36.494938,8.21,9.61,1,1,14.74
3326,1214,127.265018,36.487162,8.21,9.61,1,1,7.22
1324,1214,127.238061,36.502561,8.21,9.61,1,1,2.83
2976,1214,127.300345,36.485543,8.21,9.61,1,1,15.08
1331,1214,127.234265,36.506451,8.21,9.61,1,1,1.14
1485,1214,127.302129,36.487293,8.21,9.61,1,1,0.4
43,1214,127.274299,36.469017,8.21,9.61,1,1,12.75
2969,1214,127.299561,36.503421,8.21,9.61,1,1,3.91
4264,1214,127.322201,36.493163,8.21,9.61,1,1,12.77
1338,1214,127.234014,36.510417,8.21,9.61,1,1,1.15
2815,1214,127.262638,36.491111,8.21,9.61,1,1,15.23
1058,1214,127.307685,36.49915,8.21,9.61,1,1,22.2
1618,1214,127.250585,36.484933,8.21,9.61,1,1,5.41
2822,1214,127.250465,36.512819,8.21,9.61,1,1,2.51
2962,1214,127.274595,36.494794,8.21,9.61,1,1,12.65
36,1214,127.275669,36.471963,8.21,9.61,1,1,3.74
2955,1214,127.259276,36.512653,8.21,9.61,1,1,44.14
1352,1214,127.239164,36.518155,8.21,9.61,1,1,2.51
2829,1214,127.257419,36.507592,8.21,9.61,1,1,2.5
4257,1214,127.320032,36.48552,8.21,9.61,1,1,4.0
2983,1214,127.301324,36.484498,8.21,9.61,1,1,12.71
1492,1214,127.26228,36.484577,8.21,9.61,1,1,7.4
2255,1214,127.248994,36.493333,8.21,9.61,1,1,16.78
1317,1214,127.245067,36.498814,8.21,9.61,1,1,1.67
3018,1214,127.259026,36.495499,8.21,9.61,1,1,33.78
1289,1214,127.251107,36.483183,8.21,9.61,1,1,5.5
1506,1214,127.263429,36.506202,8.21,9.61,1,1,19.87
4243,1214,127.261558,36.491676,8.21,9.61,1,1,15.92
2185,1214,127.251715,36.504355,8.21,9.61,1,1,17.57
1345,1214,127.232672,36.518381,8.21,9.61,1,1,1.04
2129,1214,127.273492,36.505807,8.21,9.61,1,1,4.88
2794,1214,127.251881,36.494407,8.21,9.61,1,1,3.27
2227,1214,127.259576,36.513555,8.21,9.61,1,1,13.17
1191,1214,127.305279,36.492846,8.21,9.61,1,1,10.2
3158,1214,127.252129,36.495453,8.21,9.61,1,1,10.85
1303,1214,127.243401,36.493183,8.21,9.61,1,1,7.09
1499,1214,127.263471,36.495997,8.21,9.61,1,1,65.22
4250,1214,127.264983,36.505644,8.21,9.61,1,1,42.12
2997,1214,127.28137,36.49906,8.21,9.61,1,1,22.31
2122,1214,127.267443,36.504548,8.21,9.61,1,1,28.38
1443,1214,127.243938,36.493015,8.21,9.61,1,1,17.04
1310,1214,127.252411,36.493288,8.21,9.61,1,1,9.36
2990,1214,127.244675,36.487448,8.21,9.61,1,1,3.1
50,1214,127.25031,36.477601,8.21,9.61,1,1,16.86
57,1214,127.262328,36.479133,8.21,9.61,1,1,11.78
4271,1214,127.248088,36.52161,8.21,9.61,1,1,4.18
2171,1214,127.251968,36.495781,8.21,9.61,1,1,21.28
1359,1214,127.239786,36.510795,8.21,9.61,1,1,2.39
1401,1214,127.251053,36.515796,8.21,9.61,1,1,7.06
2808,1214,127.262017,36.481211,8.21,9.61,1,1,5.88
3004,1214,127.271252,36.503824,8.21,9.61,1,1,22.61
1282,1214,127.253419,36.481052,8.21,9.61,1,1,7.62
3116,1214,127.272908,36.474216,8.21,9.61,1,1,4.32
4292,1214,127.283304,36.486074,8.21,9.61,1,1,21.41
2892,1214,127.304615,36.496675,8.21,9.61,1,1,7.84
8,1214,127.295439,36.478263,8.21,9.61,1,1,5.29
15,1214,127.2953,36.484876,8.21,9.61,1,1,8.99
1415,1214,127.258868,36.513965,8.21,9.61,1,1,23.01
2885,1214,127.317873,36.494792,8.21,9.61,1,1,7.57
4299,1214,127.266879,36.503281,8.21,9.61,1,1,6.58
2157,1214,127.260933,36.504349,8.21,9.61,1,1,16.14
1422,1214,127.266847,36.512181,8.21,9.61,1,1,4.62
2864,1214,127.310543,36.497302,8.21,9.61,1,1,9.88
2878,1214,127.290559,36.621048,8.21,9.61,1,1,5.88
1429,1214,127.261898,36.508407,8.21,9.61,1,1,37.07
1436,1214,127.269599,36.499517,8.21,9.61,1,1,16.25
1,1214,127.29411,36.484045,8.21,9.61,1,1,11.44
2143,1214,127.256726,36.484572,8.21,9.61,1,1,10.53
2899,1214,127.263266,36.494596,8.21,9.61,1,1,6.74
1450,1214,127.285866,36.475092,8.21,9.61,1,1,23.64
2948,1214,127.262997,36.493776,8.21,9.61,1,1,5.54
1394,1214,127.24582,36.51333,8.21,9.61,1,1,5.65
2927,1214,127.299956,36.485073,8.21,9.61,1,1,18.81
29,1214,127.307528,36.482526,8.21,9.61,1,1,2.71
1366,1214,127.246239,36.499491,8.21,9.61,1,1,6.02
2836,1214,127.257111,36.487465,8.21,9.61,1,1,13.75
2934,1214,127.27699,36.47095,8.21,9.61,1,1,9.45
4278,1214,127.305612,36.495824,8.21,9.61,1,1,18.49
1373,1214,127.249992,36.503494,8.21,9.61,1,1,7.39
1471,1214,127.254865,36.474746,8.21,9.61,1,1,14.75
2850,1214,127.248629,36.511553,8.21,9.61,1,1,6.23
2136,1214,127.26186,36.481461,8.21,9.61,1,1,4.85
22,1214,127.307428,36.481462,8.21,9.61,1,1,7.4
1380,1214,127.250999,36.504626,8.21,9.61,1,1,5.01
2843,1214,127.249799,36.504512,8.21,9.61,1,1,11.89
2920,1214,127.248062,36.485904,8.21,9.61,1,1,6.62
1387,1214,127.247866,36.511608,8.21,9.61,1,1,7.31
1464,1214,127.250118,36.495699,8.21,9.61,1,1,11.69
2941,1214,127.258243,36.507789,8.21,9.61,1,1,18.74
4285,1214,127.322704,36.49318,8.21,9.61,1,1,6.41
1457,1214,127.299684,36.488752,8.21,9.61,1,1,8.25
113,1214,127.230874,36.516825,8.21,9.61,1,1,1.22
3179,1214,127.22993,36.510399,8.21,9.61,1,1,2.5
64,1214,127.250624,36.48579,8.21,9.61,1,1,9.06
2115,1214,127.265634,36.496111,8.21,9.61,1,1,10.98
3137,1214,127.251332,36.485046,8.21,9.61,1,1,5.05
2906,1214,127.265907,36.506698,8.21,9.61,1,1,57.44
1170,1214,127.263648,36.488571,8.21,9.61,1,1,16.8
2738,1214,127.255838,36.497316,8.21,9.61,1,1,8.65
2857,1214,127.276504,36.474518,8.21,9.61,1,1,14.3
3130,1214,127.260369,36.479792,8.21,9.61,1,1,20.35
1177,1214,127.297101,36.586551,8.21,9.61,1,1,2.49
1562,1214,127.256564,36.493558,8.21,9.61,1,1,9.98
2094,1214,127.266194,36.485519,8.21,9.61,1,1,4.06
106,1214,127.229857,36.51448,8.21,9.61,1,1,2.51
1184,1214,127.241216,36.51164,8.21,9.61,1,1,10.7
2913,1214,127.292663,36.480504,8.21,9.61,1,1,7.84
2164,1214,127.25878,36.514595,8.21,9.61,1,1,16.67
4194,1214,127.259281,36.514435,8.21,9.61,1,1,9.94
85,1214,127.243434,36.499395,8.21,9.61,1,1,6.37
1408,1214,127.257867,36.516062,8.21,9.61,1,1,6.29
1527,1214,127.256992,36.487081,8.21,9.61,1,1,13.49
2206,1214,127.269628,36.496308,8.21,9.61,1,1,1.81
3109,1214,127.276688,36.472668,8.21,9.61,1,1,5.77
1198,1214,127.261847,36.499833,8.21,9.61,1,1,10.26
1569,1214,127.25736,36.488186,8.21,9.61,1,1,8.72
1163,1214,127.261028,36.490011,8.21,9.61,1,1,27.23
2213,1214,127.276958,36.50224,8.21,9.61,1,1,4.8
4187,1214,127.317611,36.496058,8.21,9.61,1,1,14.72
2220,1214,127.257465,36.486861,8.21,9.61,1,1,21.35
1128,1214,127.258746,36.515305,8.21,9.61,1,1,19.37
2717,1214,127.304452,36.492532,8.21,9.61,1,1,8.5
3172,1214,127.2367,36.506601,8.21,9.61,1,1,4.86
1135,1214,127.324436,36.500307,8.21,9.61,1,1,26.64
1583,1214,127.266287,36.484868,8.21,9.61,1,1,-0.18
127,1214,127.239969,36.508943,8.21,9.61,1,1,1.96
4180,1214,127.266804,36.484644,8.21,9.61,1,1,4.94
4201,1214,127.302367,36.489461,8.21,9.61,1,1,4.98
78,1214,127.25243,36.490872,8.21,9.61,1,1,10.49
3165,1214,127.249656,36.498909,8.21,9.61,1,1,7.43
2801,1214,127.257568,36.487754,8.21,9.61,1,1,14.88
2087,1214,127.253187,36.475209,8.21,9.61,1,1,12.41
1149,1214,127.255975,36.510809,8.21,9.61,1,1,5.56
1576,1214,127.26063,36.483176,8.21,9.61,1,1,24.15
